Familia;Vivienda1;Vivienda2;Vivienda3;Vivienda4
3895;1;0;0;1
3896;0;1;1;0
3897;1;1;1;1
3898;0;1;1;1
3899;1;1;1;0
3900;0;1;1;1
3901;0;0;0;1
3902;0;1;0;1
3903;0;1;1;1
3904;0;0;0;1
3905;0;0;1;0
3906;0;0;1;1
3907;0;1;1;0
3908;1;0;0;0
3909;1;0;0;1
3910;1;1;0;1
3911;0;1;1;0
3912;0;1;0;1
3913;1;0;1;1
3914;0;0;1;0
3915;0;1;1;0
3916;0;0;1;0
3917;0;0;1;1
3918;1;0;0;0
3919;0;0;1;0
3920;1;0;0;1
3921;1;1;1;1
3922;0;0;1;1
3923;0;1;0;1
3924;0;0;1;1
3925;0;0;1;0
3926;1;1;0;1
3927;0;0;0;1
3928;1;0;1;1
3929;0;1;0;0
3930;0;0;1;1
3931;0;0;1;0
3932;1;1;0;1
3933;1;0;0;0
3934;0;1;0;0
3935;0;1;1;0
3936;1;0;0;1
3937;1;1;0;1
3938;1;1;0;1
3939;0;0;0;1
3940;0;0;1;1
3941;0;0;1;1
3942;1;1;1;1
3943;1;0;0;1
3944;1;1;1;0
3945;0;1;1;1
3946;0;0;1;0
3947;0;0;1;1
3948;1;1;1;1
3949;1;0;0;0
3950;1;1;1;0
3951;0;1;0;0
3952;1;1;0;0
3953;0;1;0;0
3954;1;0;0;0
3955;1;0;0;1
3956;1;1;1;1
3957;0;0;0;1
3958;0;1;1;0
3959;1;0;0;1
3960;0;0;1;1
3961;0;1;0;1
3962;1;1;0;0
3963;1;1;0;0
3964;1;1;1;0
3965;1;1;0;1
3966;1;1;1;1
3967;1;0;0;0
3968;1;1;0;0
3969;1;1;0;0
3970;0;0;1;1
3971;0;0;0;1
3972;1;1;0;0
3973;0;0;1;0
3974;0;0;1;1
3975;1;0;1;1
3976;1;1;1;0
3977;1;1;1;1
3978;1;0;1;1
3979;1;1;0;1
3980;0;0;0;1
3981;0;1;1;0
3982;1;1;1;1
3983;1;0;1;1
3984;0;0;1;0
3985;0;1;0;1
3986;0;1;0;0
3987;0;1;0;0
3988;1;1;1;1
3989;0;1;0;0
3990;0;1;1;0
3991;0;0;1;1
3992;1;1;1;1
3993;1;0;0;1
3994;1;0;0;1
3995;1;0;0;1
3996;0;0;1;0
3997;1;1;1;0
3998;1;1;0;1
3999;0;1;0;0
